row_index,image_id,true_label,true_class,VGG_pred,VGG_conf,VGG_ptrue,VGG_error,ResNet_pred,ResNet_conf,ResNet_ptrue,ResNet_error,EffNet_pred,EffNet_conf,EffNet_ptrue,EffNet_error,n_wrong,category,wrong_set,mean_conf,min_conf,conf_range,mean_ptrue,min_ptrue,mean_conf_wrong_models,mean_ptrue_wrong_models,n_unique_preds,agreement_level,vote_entropy_bits,jsd_bits,unanimous_outcome
1368,1368,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.97314453125,0.97314453125,0,0,correct_all,none,0.99072265625,0.97314453125,0.02685546875,0.99072265625,0.97314453125,,,1,unanimous,-0.0,0.01284755720098038,unanimous_correct
1369,1369,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0002199494318592826,unanimous_correct
1370,1370,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,1.8534730101879272e-05,unanimous_correct
1371,1371,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.986328125,0.986328125,0,0,correct_all,none,0.9951171875,0.986328125,0.013671875,0.9951171875,0.986328125,,,1,unanimous,-0.0,0.006023321812724573,unanimous_correct
1372,1372,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.89892578125,0.89892578125,0,0,correct_all,none,0.9656575520833334,0.89892578125,0.10107421875,0.9656575520833334,0.89892578125,,,1,unanimous,-0.0,0.051274186718660464,unanimous_correct
1373,1373,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.96533203125,0.96533203125,0,0,correct_all,none,0.9884440104166666,0.96533203125,0.03466796875,0.9884440104166666,0.96533203125,,,1,unanimous,-0.0,0.01767689200568981,unanimous_correct
1374,1374,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0010291949494791262,unanimous_correct
1375,1375,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.84912109375,0.84912109375,0,0,correct_all,none,0.9490559895833334,0.84912109375,0.15087890625,0.9490559895833334,0.84912109375,,,1,unanimous,-0.0,0.07917626122041063,unanimous_correct
1376,1376,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98095703125,0.98095703125,0,0,correct_all,none,0.99365234375,0.98095703125,0.01904296875,0.99365234375,0.98095703125,,,1,unanimous,-0.0,0.009846866638369721,unanimous_correct
1377,1377,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.970703125,0.970703125,0,0,correct_all,none,0.990234375,0.970703125,0.029296875,0.990234375,0.970703125,,,1,unanimous,-0.0,0.015774179025705187,unanimous_correct
1378,1378,3,pituitary,3,0.89453125,0.89453125,0,3,0.9951171875,0.9951171875,0,0,0.68017578125,0.08251953125,1,1,one_model_failure,EffNet,0.8566080729166666,0.68017578125,0.31494140625,0.6573893229166666,0.08251953125,0.68017578125,0.08251953125,2,split_2_1,0.9182958340544896,0.659863192510849,disagreement
1379,1379,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0021528544999674885,unanimous_correct
1380,1380,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00039441596550825273,unanimous_correct
1381,1381,3,pituitary,3,0.9990234375,0.9990234375,0,3,0.92919921875,0.92919921875,0,3,0.873046875,0.873046875,0,0,correct_all,none,0.9337565104166666,0.873046875,0.1259765625,0.9337565104166666,0.873046875,,,1,unanimous,-0.0,0.08644143635089785,unanimous_correct
1382,1382,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00027889738533908763,unanimous_correct
1383,1383,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0018455768463237262,unanimous_correct
1384,1384,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0010999764308647995,unanimous_correct
1385,1385,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.96875,0.96875,0,0,correct_all,none,0.9889322916666666,0.96875,0.03125,0.9889322916666666,0.96875,,,1,unanimous,-0.0,0.014198609716978602,unanimous_correct
1386,1386,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98828125,0.98828125,0,0,correct_all,none,0.99609375,0.98828125,0.01171875,0.99609375,0.98828125,,,1,unanimous,-0.0,0.005901744082221362,unanimous_correct
1387,1387,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,8.424712283169183e-05,unanimous_correct
1388,1388,3,pituitary,3,0.994140625,0.994140625,0,3,1.0,1.0,0,3,0.96435546875,0.96435546875,0,0,correct_all,none,0.9861653645833334,0.96435546875,0.03564453125,0.9861653645833334,0.96435546875,,,1,unanimous,-0.0,0.014197893709155501,unanimous_correct
1389,1389,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.986328125,0.986328125,0,0,correct_all,none,0.9951171875,0.986328125,0.013671875,0.9951171875,0.986328125,,,1,unanimous,-0.0,0.005613639201063773,unanimous_correct
1390,1390,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,7.522639111279413e-05,unanimous_correct
1391,1391,3,pituitary,3,0.998046875,0.998046875,0,3,1.0,1.0,0,3,0.986328125,0.986328125,0,0,correct_all,none,0.9947916666666666,0.986328125,0.013671875,0.9947916666666666,0.986328125,,,1,unanimous,-0.0,0.005371596352503644,unanimous_correct
1392,1392,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.0014676391144921863,unanimous_correct
1393,1393,3,pituitary,3,0.9970703125,0.9970703125,0,3,0.931640625,0.931640625,0,3,0.984375,0.984375,0,0,correct_all,none,0.9710286458333334,0.931640625,0.0654296875,0.9710286458333334,0.931640625,,,1,unanimous,-0.0,0.02320935552405662,unanimous_correct
1394,1394,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.0026486760575389207,unanimous_correct
1395,1395,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.939453125,0.939453125,0,0,correct_all,none,0.9798177083333334,0.939453125,0.060546875,0.9798177083333334,0.939453125,,,1,unanimous,-0.0,0.03234113113730949,unanimous_correct
1396,1396,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9912109375,0.9912109375,0,0,correct_all,none,0.9970703125,0.9912109375,0.0087890625,0.9970703125,0.9912109375,,,1,unanimous,-0.0,0.004528167804423947,unanimous_correct
1397,1397,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.000312653472658441,unanimous_correct
1398,1398,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.91650390625,0.91650390625,0,0,correct_all,none,0.9718424479166666,0.91650390625,0.08349609375,0.9718424479166666,0.91650390625,,,1,unanimous,-0.0,0.041907577637723015,unanimous_correct
1399,1399,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.0022518500673299174,unanimous_correct
1400,1400,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0009410800201323172,unanimous_correct
1401,1401,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005638036913625981,unanimous_correct
1402,1402,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,7.078425016274377e-05,unanimous_correct
1403,1403,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.0014287505122767448,unanimous_correct
1404,1404,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.97265625,0.97265625,0,0,correct_all,none,0.9908854166666666,0.97265625,0.02734375,0.9908854166666666,0.97265625,,,1,unanimous,-0.0,0.014444833222144779,unanimous_correct
1405,1405,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,4.120781544722941e-05,unanimous_correct
1406,1406,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9892578125,0.9892578125,0,0,correct_all,none,0.9964192708333334,0.9892578125,0.0107421875,0.9964192708333334,0.9892578125,,,1,unanimous,-0.0,0.004975131350183813,unanimous_correct
1407,1407,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.97705078125,0.97705078125,0,0,correct_all,none,0.9923502604166666,0.97705078125,0.02294921875,0.9923502604166666,0.97705078125,,,1,unanimous,-0.0,0.012316014897933096,unanimous_correct
1408,1408,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0012216509575064833,unanimous_correct
1409,1409,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.0015356267622065461,unanimous_correct
1410,1410,3,pituitary,3,1.0,1.0,0,3,0.93115234375,0.93115234375,0,3,0.71044921875,0.71044921875,0,0,correct_all,none,0.8805338541666666,0.71044921875,0.28955078125,0.8805338541666666,0.71044921875,,,1,unanimous,-0.0,0.1560115218100408,unanimous_correct
1411,1411,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.002290941534614937,unanimous_correct
1412,1412,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005182778974524302,unanimous_correct
1413,1413,3,pituitary,3,0.99609375,0.99609375,0,3,0.9560546875,0.9560546875,0,3,0.95361328125,0.95361328125,0,0,correct_all,none,0.9685872395833334,0.95361328125,0.04248046875,0.9685872395833334,0.95361328125,,,1,unanimous,-0.0,0.015594057314336551,unanimous_correct
1414,1414,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98193359375,0.98193359375,0,0,correct_all,none,0.9939778645833334,0.98193359375,0.01806640625,0.9939778645833334,0.98193359375,,,1,unanimous,-0.0,0.009401828745905186,unanimous_correct
1415,1415,3,pituitary,3,0.9990234375,0.9990234375,0,3,0.9990234375,0.9990234375,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9977213541666666,0.9951171875,0.00390625,0.9977213541666666,0.9951171875,,,1,unanimous,-0.0,0.0015335187610548313,unanimous_correct
1416,1416,3,pituitary,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,3,0.8662109375,0.8662109375,0,0,correct_all,none,0.9544270833333334,0.8662109375,0.1337890625,0.9544270833333334,0.8662109375,,,1,unanimous,-0.0,0.0694071534256733,unanimous_correct
1417,1417,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98291015625,0.98291015625,0,0,correct_all,none,0.9943033854166666,0.98291015625,0.01708984375,0.9943033854166666,0.98291015625,,,1,unanimous,-0.0,0.009071516201104711,unanimous_correct
1418,1418,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.9677734375,0.9677734375,0,0,correct_all,none,0.9886067708333334,0.9677734375,0.0322265625,0.9886067708333334,0.9677734375,,,1,unanimous,-0.0,0.01468252055979219,unanimous_correct
1419,1419,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0002981105756415395,unanimous_correct
1420,1420,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00011151513477461808,unanimous_correct
1421,1421,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0002378771071427769,unanimous_correct
1422,1422,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008725903948814135,unanimous_correct
1423,1423,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.8759765625,0.8759765625,0,0,correct_all,none,0.9586588541666666,0.8759765625,0.1240234375,0.9586588541666666,0.8759765625,,,1,unanimous,-0.0,0.06636450491644166,unanimous_correct
1424,1424,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00012178449469117149,unanimous_correct
1425,1425,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005739321387272537,unanimous_correct
1426,1426,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0012027675124723324,unanimous_correct
1427,1427,3,pituitary,3,0.990234375,0.990234375,0,3,0.92822265625,0.92822265625,0,3,0.8251953125,0.8251953125,0,0,correct_all,none,0.91455078125,0.8251953125,0.1650390625,0.91455078125,0.8251953125,,,1,unanimous,-0.0,0.05511300188490614,unanimous_correct
1428,1428,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9977213541666666,0.9951171875,0.0048828125,0.9977213541666666,0.9951171875,,,1,unanimous,-0.0,0.001292471899983754,unanimous_correct
1429,1429,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00021181329548900863,unanimous_correct
1430,1430,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.003026022340909436,unanimous_correct
1431,1431,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.97412109375,0.97412109375,0,0,correct_all,none,0.9913736979166666,0.97412109375,0.02587890625,0.9913736979166666,0.97412109375,,,1,unanimous,-0.0,0.0128861461075927,unanimous_correct
1432,1432,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0006290129688646699,unanimous_correct
1433,1433,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00023116932070445717,unanimous_correct
1434,1434,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.002520683311656946,unanimous_correct
1435,1435,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.984375,0.984375,0,0,correct_all,none,0.9947916666666666,0.984375,0.015625,0.9947916666666666,0.984375,,,1,unanimous,-0.0,0.00732413021009045,unanimous_correct
1436,1436,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.9150390625,0.9150390625,0,0,correct_all,none,0.9713541666666666,0.9150390625,0.0849609375,0.9713541666666666,0.9150390625,,,1,unanimous,-0.0,0.04354250760762016,unanimous_correct
1437,1437,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00023160575474746523,unanimous_correct
1438,1438,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.97802734375,0.97802734375,0,0,correct_all,none,0.99267578125,0.97802734375,0.02197265625,0.99267578125,0.97802734375,,,1,unanimous,-0.0,0.010556008121518655,unanimous_correct
1439,1439,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0006355545062917446,unanimous_correct
1440,1440,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.95068359375,0.95068359375,0,0,correct_all,none,0.9835611979166666,0.95068359375,0.04931640625,0.9835611979166666,0.95068359375,,,1,unanimous,-0.0,0.025505972850697514,unanimous_correct
1441,1441,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.002685807544733996,unanimous_correct
1442,1442,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003275685702426108,unanimous_correct
1443,1443,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003138392306162403,unanimous_correct
1444,1444,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9560546875,0.9560546875,0,0,correct_all,none,0.9853515625,0.9560546875,0.0439453125,0.9853515625,0.9560546875,,,1,unanimous,-0.0,0.02321653901906015,unanimous_correct
1445,1445,3,pituitary,0,0.5322265625,0.465087890625,1,3,0.857421875,0.857421875,0,3,0.94384765625,0.94384765625,0,1,one_model_failure,VGG,0.77783203125,0.5322265625,0.41162109375,0.7554524739583334,0.465087890625,0.5322265625,0.465087890625,2,split_2_1,0.9182958340544896,0.18445450001969388,disagreement
1446,1446,3,pituitary,3,0.9970703125,0.9970703125,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9986979166666666,0.9970703125,0.0029296875,0.9986979166666666,0.9970703125,,,1,unanimous,-0.0,0.0011394263256956586,unanimous_correct
1447,1447,3,pituitary,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.998046875,0.9951171875,0.0048828125,0.998046875,0.9951171875,,,1,unanimous,-0.0,0.002206956507780314,unanimous_correct
1448,1448,3,pituitary,3,0.9990234375,0.9990234375,0,3,0.9912109375,0.9912109375,0,0,0.60791015625,0.36474609375,1,1,one_model_failure,EffNet,0.8660481770833334,0.60791015625,0.39111328125,0.7849934895833334,0.36474609375,0.60791015625,0.36474609375,2,split_2_1,0.9182958340544896,0.4074133052327454,disagreement
1449,1449,3,pituitary,3,0.673828125,0.673828125,0,3,0.994140625,0.994140625,0,1,0.73095703125,0.066650390625,1,1,one_model_failure,EffNet,0.7996419270833334,0.673828125,0.3203125,0.5782063802083334,0.066650390625,0.73095703125,0.066650390625,2,split_2_1,0.9182958340544896,0.5480630419416307,disagreement
1450,1450,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.9977213541666666,0.994140625,0.005859375,0.9977213541666666,0.994140625,,,1,unanimous,-0.0,0.0022448456982170177,unanimous_correct
1451,1451,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0001908374383513445,unanimous_correct
1452,1452,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0020104504449023706,unanimous_correct
1453,1453,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.0024499494316427214,unanimous_correct
1454,1454,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.003919768565349879,unanimous_correct
1455,1455,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00014318043909103146,unanimous_correct
1456,1456,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0017601577508269423,unanimous_correct
1457,1457,3,pituitary,3,0.9970703125,0.9970703125,0,3,1.0,1.0,0,3,0.9853515625,0.9853515625,0,0,correct_all,none,0.994140625,0.9853515625,0.0146484375,0.994140625,0.9853515625,,,1,unanimous,-0.0,0.005617624489143165,unanimous_correct
1458,1458,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.990234375,0.990234375,0,0,correct_all,none,0.9967447916666666,0.990234375,0.009765625,0.9967447916666666,0.990234375,,,1,unanimous,-0.0,0.004863411965699883,unanimous_correct
1459,1459,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00016756852298946542,unanimous_correct
1460,1460,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9993489583333334,0.9990234375,0.0009765625,0.9993489583333334,0.9990234375,,,1,unanimous,-0.0,0.000554941988173142,unanimous_correct
1461,1461,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003595450511101159,unanimous_correct
1462,1462,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.0025687013740901717,unanimous_correct
